Date,AAPL,MSFT,JPM,JNJ,XOM,AMZN,GOOGL,BRK-B
2024-12-16,249.2313232421875,445.4570617675781,231.32862854003906,137.36795043945312,102.57227325439453,232.92999267578125,195.63815307617188,455.20001220703125
2024-12-17,251.65374755859375,448.2880554199219,230.150634765625,139.81260681152344,102.13729858398438,231.14999389648438,194.40457153320312,455.6600036621094
2024-12-18,246.2628631591797,431.4499206542969,222.43580627441406,138.2274169921875,100.63373565673828,220.52000427246094,187.42103576660156,446.5899963378906
2024-12-19,247.9903106689453,431.0947570800781,224.93663024902344,137.11012268066406,99.77322387695312,223.2899932861328,187.53048706054688,449.3399963378906
2024-12-20,252.65647888183594,430.67059326171875,229.41680908203125,137.9600067138672,100.11363983154297,224.9199981689453,190.41542053222656,453.20001220703125
2024-12-23,253.43084716796875,429.3390197753906,230.1796112060547,138.72396850585938,100.52027130126953,225.05999755859375,193.61871337890625,454.3500061035156
2024-12-24,256.3397216796875,433.363525390625,233.96458435058594,139.27783203125,100.61482238769531,229.0500030517578,195.09100341796875,458.6600036621094
2024-12-26,257.15380859375,432.1600341796875,234.76602172851562,139.02000427246094,100.69993591308594,227.0500030517578,194.5836639404297,459.0799865722656
2024-12-27,253.74853515625,424.6830749511719,232.86387634277344,138.51388549804688,100.69047546386719,223.75,191.75840759277344,456.510009765625
2024-12-30,250.38296508789062,419.0604553222656,231.07757568359375,136.8809356689453,100.0096206665039,221.3000030517578,190.24632263183594,452.1600036621094
2024-12-31,248.6157989501953,415.7757263183594,231.45416259765625,138.10324096679688,101.72120666503906,219.38999938964844,188.31639099121094,453.2799987792969
2025-01-02,242.09312438964844,412.89532470703125,231.73416137695312,137.53028869628906,101.475341796875,220.22000122070312,188.44570922851562,451.1000061035156
2025-01-03,241.60665893554688,417.6005859375,234.90118408203125,137.692626953125,101.99545288085938,224.19000244140625,190.79344177246094,453.55999755859375
2025-01-06,243.23483276367188,422.0394287109375,233.75595092773438,137.1865234375,101.88196563720703,227.61000061035156,195.84706115722656,451.4100036621094
2025-01-07,240.4649658203125,416.6338806152344,236.00759887695312,139.64068603515625,102.83705139160156,222.11000061035156,194.47422790527344,452.9200134277344
2025-01-08,240.951416015625,418.79412841796875,235.96878051757812,135.85914611816406,101.11599731445312,222.1300048828125,192.9422149658203,451.8399963378906
2025-01-10,235.14356994628906,413.26031494140625,232.8048095703125,135.6586151123047,100.7472152709961,218.94000244140625,191.04214477539062,442.6600036621094
2025-01-13,232.71121215820312,411.5242004394531,237.01695251464844,137.9600067138672,103.34768676757812,218.4600067138672,190.0175018310547,443.9100036621094
2025-01-14,231.5992889404297,410.02490234375,240.1809539794922,138.2274169921875,103.75431060791016,217.75999450683594,188.67449951171875,450.0299987792969
2025-01-15,236.1562042236328,420.52032470703125,244.91720581054688,138.4375,105.44698333740234,223.35000610351562,194.53390502929688,458.510009765625
2025-01-16,226.6154327392578,418.8138122558594,246.78067016601562,141.11131286621094,105.26731872558594,220.66000366210938,191.90760803222656,462.80999755859375
2025-01-17,228.32302856445312,423.2033996582031,251.5266571044922,140.40464782714844,106.21294403076172,225.94000244140625,194.9815673828125,467.95001220703125
2025-01-21,221.03594970703125,422.68060302734375,255.28262329101562,141.4741668701172,105.4091567993164,230.7100067138672,197.02093505859375,468.57000732421875
2025-01-22,222.21734619140625,440.1402587890625,255.09823608398438,138.72396850585938,103.57465362548828,235.00999450683594,197.33924865722656,460.510009765625
2025-01-23,222.04861450195312,440.643310546875,258.1166687011719,140.0322265625,104.16093444824219,235.4199981689453,196.95127868652344,459.8299865722656
2025-01-24,221.1749267578125,438.029296875,257.0393371582031,140.20413208007812,102.75193786621094,234.85000610351562,199.16969299316406,463.19000244140625
2025-01-27,228.2039337158203,428.6583557128906,258.0196228027344,146.0006103515625,104.17984008789062,235.4199981689453,190.8133087158203,474.70001220703125
2025-01-28,236.54339599609375,441.1266784667969,259.2716064453125,143.6037139892578,102.16565704345703,238.14999389648438,194.2852020263672,469.9700012207031
2025-01-29,237.63548278808594,436.3228454589844,258.72808837890625,144.33900451660156,102.76139831542969,237.07000732421875,194.39463806152344,469.260009765625
2025-01-30,235.8782196044922,409.3540954589844,260.3294982910156,145.98147583007812,103.61246490478516,234.63999938964844,199.82626342773438,472.3500061035156
2025-01-31,234.29969787597656,409.42315673828125,259.4268798828125,145.2939453125,101.02144622802734,237.67999267578125,202.9599151611328,468.6700134277344
2025-02-03,226.36724853515625,405.3394470214844,258.9512939453125,145.02655029296875,101.26730346679688,237.4199981689453,200.1844024658203,464.6099853515625
2025-02-04,231.1227569580078,406.76971435546875,260.04803466796875,146.5735626220703,103.98126220703125,242.05999755859375,205.30764770507812,467.489990234375
2025-02-05,230.79513549804688,407.6772155761719,262.4647216796875,147.719482421875,103.90560913085938,236.1699981689453,190.33583068847656,473.7300109863281
2025-02-06,231.5397186279297,410.1728820800781,268.74407958984375,146.59266662597656,102.5344467163086,238.8300018310547,190.6044464111328,477.2200012207031
2025-02-07,225.99000549316406,404.1852722167969,267.676513671875,146.22021484375,102.96945190429688,229.14999389648438,184.37696838378906,472.739990234375
2025-02-10,226.25833129882812,406.6217041015625,263.0566711425781,147.28977966308594,104.93635559082031,233.13999938964844,185.50111389160156,470.1700134277344
2025-02-11,231.1979522705078,405.8523254394531,266.890380859375,149.0946044921875,105.59828186035156,232.75999450683594,184.35708618164062,472.6099853515625
2025-02-12,235.42198181152344,403.48492431640625,267.33685302734375,148.2637939453125,102.42118072509766,228.92999267578125,182.65594482421875,471.7300109863281
2025-02-13,240.0535125732422,404.96453857421875,268.1811828613281,150.1641387939453,103.16536712646484,230.3699951171875,185.17282104492188,480.489990234375
2025-02-14,243.10470581054688,402.8831787109375,268.4432373046875,149.11370849609375,103.27030944824219,228.67999267578125,184.2675323486328,479.5899963378906
2025-02-18,242.97552490234375,404.0767517089844,271.70428466796875,149.19068908691406,105.08307647705078,226.64999389648438,182.8151092529297,482.82000732421875
2025-02-19,243.37306213378906,409.1370849609375,271.02490234375,151.98219299316406,105.23574829101562,226.6300048828125,184.3073272705078,483.7699890136719
2025-02-20,244.3271942138672,411.3017272949219,258.94158935546875,153.70521545410156,106.85767364501953,222.8800048828125,183.6009979248047,481.79998779296875
2025-02-21,244.0489044189453,403.4735412597656,256.45703125,156.2271728515625,105.60783386230469,216.5800018310547,178.72647094726562,478.739990234375
2025-02-24,245.58944702148438,399.3124084472656,253.64239501953125,157.61329650878906,106.16119384765625,212.7100067138672,178.318603515625,498.4200134277344
2025-02-25,245.52978515625,393.2831726074219,249.81846618652344,159.8753662109375,104.69190216064453,212.8000030517578,174.5084991455078,499.82000732421875
2025-02-26,238.89064025878906,395.09197998046875,251.16754150390625,156.97799682617188,104.4343032836914,214.35000610351562,171.83248901367188,494.1000061035156
2025-02-27,235.84934997558594,387.9755554199219,251.4198455810547,157.60366821289062,105.09262084960938,208.74000549316406,167.6244659423828,502.4100036621094
2025-02-28,240.36158752441406,392.3837585449219,256.85491943359375,158.8454132080078,106.21844482421875,212.27999877929688,169.3952178955078,513.8300170898438
2025-03-03,236.57485961914062,383.9823913574219,252.943603515625,161.02085876464844,102.8123550415039,205.02000427246094,166.1422119140625,510.0799865722656
2025-03-04,234.48770141601562,384.1009521484375,242.87905883789062,159.23043823242188,102.60245513916016,203.8000030517578,170.03187561035156,495.8599853515625
2025-03-05,234.29888916015625,396.36700439453125,244.12136840820312,158.941650390625,100.59888458251953,208.36000061035156,172.12098693847656,498.5
2025-03-06,233.89138793945312,392.2849426269531,239.27835083007812,159.62509155273438,102.67877960205078,200.6999969482422,171.4544677734375,497.8399963378906
2025-03-07,237.60853576660156,388.7464599609375,235.14381408691406,160.4529266357422,104.01449584960938,199.25,172.9566192626953,495.6199951171875
2025-03-10,226.08937072753906,375.7490234375,225.38015747070312,161.4251251220703,106.6668701171875,194.5399932861328,165.1981658935547,497.1000061035156
2025-03-11,219.48997497558594,376.03570556640625,222.39085388183594,159.65399169921875,104.14808654785156,196.58999633789062,163.37559509277344,496.25
2025-03-12,215.65354919433594,378.8229675292969,221.1873779296875,156.75660705566406,104.11945343017578,198.88999938964844,166.4331512451172,495.94000244140625
2025-03-13,208.39817810058594,374.3751525878906,218.5572052001953,156.89138793945312,103.6805648803711,193.88999938964844,162.1007537841797,504.25
2025-03-14,212.18490600585938,384.0515441894531,225.59364318847656,156.71810913085938,106.76228332519531,197.9499969482422,164.81971740722656,514.5999755859375
2025-03-17,212.69178771972656,384.1899719238281,227.0397491455078,156.74697875976562,108.53687286376953,195.74000549316406,163.6245574951172,523.010009765625
2025-03-18,211.38978576660156,379.0700378417969,228.0491180419922,158.10421752929688,108.4223861694336,192.82000732421875,160.01922607421875,523.1400146484375
2025-03-19,213.9241943359375,383.3202209472656,232.0671844482422,156.89138793945312,110.11112213134766,195.5399932861328,163.22618103027344,525.27001953125
2025-03-20,212.79119873046875,382.35150146484375,231.97010803222656,156.92022705078125,110.57862091064453,194.9499969482422,162.14060974121094,528.72998046875
